payment_id,user_id,subscription_id,payment_date,amount,promo_code,payment_status
B353-P001,B17-U014,B154-S001,2026-01-15,50000.0,,success
B353-P002,B17-U014,B154-S001,2026-02-15,50000.0,DISC20,success
B353-P003,B17-U014,B154-S001,2026-03-15,50000.0,,failed
B353-P004,B17-U014,B154-S001,2026-04-15,50000.0,,success
B353-P005,B5-U012,B111-S002,2026-07-03,50000.0,,success
B353-P006,B5-U012,B111-S002,2026-08-03,50000.0,PROMO10,failed
B353-P007,B12-U017,B256-S001,2026-01-15,50000.0,,success
B353-P008,B12-U017,B256-S001,2026-02-15,50000.0,,success
B353-P009,B13-U005,B264-S002,2026-07-11,50000.0,DISCOUNT30,success
B353-P010,B13-U005,B264-S002,2026-08-11,50000.0,,failed
B353-P011,B12-U001,B240-S003,2026-08-01,50000.0,,success
B353-P012,B12-U001,B240-S003,2026-09-01,50000.0,PROMO5,success
B353-P013,B5-U004,S003,2025-07-25,150000.0,,failed
B353-P014,B5-U004,S003,2025-08-25,150000.0,,success
B354-P001,B17-U015,S001,2026-01-15,150000.0,,success
B354-P002,B12-U002,S002,2026-02-12,75000.0,PROMO20,success
B001-P003,B8-U016,S001,2026-02-01,150000.0,,success
B354-P004,B15-U004,B303-S002,2026-03-15,150000.0,,failed
B354-P005,B13-U012,B271-S002,2026-02-20,50000.0,NEWCUST,success
B354-P006,B13-U018,S005,2026-07-20,150000.0,,success
B355-P001,B17-U016,B222-S002,2026-07-13,50000.0,,success
B355-P002,B17-U016,B222-S002,2026-08-13,50000.0,PROMO10,success
B355-P003,B17-U016,S001,2026-01-02,50000.0,,success
B355-P004,B17-U016,S001,2026-02-02,45000.0,WELCOME,success
B355-P005,B17-U016,S003,2026-03-15,50000.0,,failed
B356-P001,B17-U017,B99-S004,2026-07-01,50000.0,,success
B356-P002,B17-U017,S001,2026-02-01,150000.0,PROMO15,success
B356-P003,B17-U017,B120-S001,2026-01-20,50000.0,,failed
B356-P004,B17-U017,B33-S001,2026-02-05,50000.0,,success
B356-P005,B17-U017,S003,2026-08-15,50000.0,,failed
B356-P006,B17-U017,B217-S002,2026-07-15,50000.0,PROMO20,success
P001,B17-U018,S005,2026-01-15,150000.0,PROMO10,success
P002,B11-U009,S002,2026-01-20,50000.0,,failed
P003,B13-U019,B278-S001,2026-01-25,75000.0,NEWUSER,success
P004,B18-U020,B379-S004,2026-08-20,150000.0,,success
P005,B4-U007,B86-S002,2026-02-10,150000.0,SPRING20,success
B358-P001,B17-U019,B45-S003,2026-03-01,50000.0,,success
B358-P002,B17-U019,B45-S003,2026-03-31,52500.0,PROMO10,success
B358-P003,B17-U019,B141-S002,2026-04-30,50000.0,,failed
B358-P004,B17-U019,S001,2026-05-31,50000.0,,success
B358-P005,B17-U019,B297-S001,2026-05-15,112500.0,SAVE20,success
B358-P006,B17-U019,B366-S002,2026-05-30,45000.0,,success
B358-P007,B17-U019,B17-S003,2026-06-15,150000.0,,success
B358-P008,B17-U019,B256-S003,2026-09-01,50000.0,,success
P001,B17-U020,B345-S001,2026-01-15,50000.0,,success
P002,B17-U020,B345-S001,2026-02-15,50000.0,PROMO10,success
P003,B17-U020,B345-S001,2026-03-15,50000.0,,success
P004,B17-U020,B345-S001,2026-04-15,50000.0,PROMO10,failed
P005,B14-U016,B295-S002,2026-02-03,150000.0,,success
P006,B14-U016,B295-S002,2026-03-03,150000.0,PROMO20,success
P007,B14-U016,B295-S002,2026-04-03,150000.0,,failed
P008,B5-U008,B109-S002,2026-07-05,50000.0,PROMO15,success
P009,B5-U008,B109-S002,2026-08-05,50000.0,,success
P010,B13-U009,B268-S002,2026-05-05,150000.0,,success
P011,B13-U009,B268-S002,2026-06-05,150000.0,PROMO30,failed
B360-P001,B18-U001,B319-S001,2026-01-09,150000.0,,success
B360-P002,B18-U001,B319-S001,2026-02-09,150000.0,NEW20,success
B360-P003,B18-U001,B319-S001,2026-03-09,150000.0,,success
B360-P004,B18-U001,B319-S001,2026-04-09,150000.0,,failed
B360-P005,B18-U001,B319-S001,2026-05-09,150000.0,SPRING,success
B360-P006,B18-U001,B319-S001,2026-06-09,150000.0,,success
B360-P007,B18-U001,S001,2026-01-13,50000.0,,success
B360-P008,B15-U011,S003,2026-08-01,150000.0,WELCOME,success
B360-P009,B15-U011,S003,2026-09-01,150000.0,,failed
B360-P010,B10-U012,S002,2026-04-01,150000.0,,success
B360-P011,B10-U012,S002,2026-05-01,150000.0,DISC10,success
B360-P012,B10-U012,S002,2026-06-01,150000.0,,success
B360-P013,B9-U019,B198-S001,2026-01-06,50000.0,,success
P001,B18-U002,B388-S003,2026-08-15,75000.0,,success
P002,B18-U002,B388-S003,2026-09-15,75000.0,SAVE30,success
P003,B18-U002,B388-S003,2026-10-15,75000.0,,failed
P004,B14-U011,B290-S003,2026-09-20,75000.0,,success
P005,B14-U011,B290-S003,2026-10-20,75000.0,PROMO5,success
P006,B4-U004,S001,2026-01-20,150000.0,,success
P007,B3-U011,S001,2026-01-11,150000.0,,success
P008,B7-U007,B146-S001,2026-01-14,150000.0,WELCOME,success
P009,B19-U014,S003,2026-07-16,150000.0,,failed
P010,B10-U015,S002,2026-07-01,50000.0,,success
P001,B18-U003,B273-S001,2026-02-01,150000.0,,success
P002,B18-U003,B273-S001,2026-03-01,150000.0,PROMO15,success
P003,B18-U003,B273-S001,2026-04-01,150000.0,,success
P004,B15-U005,B304-S002,2026-02-25,50000.0,,failed
P005,B2-U004,B43-S004,2026-09-05,150000.0,PROMO10,success
P006,B7-U007,B146-S001,2026-01-15,150000.0,,success
P007,B16-U001,S003,2027-02-15,50000.0,,success
P008,B11-U001,S002,2026-02-15,150000.0,PROMO5,success
P009,B2-U003,B42-S001,2026-01-12,150000.0,,success
P010,B2-U017,B56-S001,2026-01-25,50000.0,,failed
P001,B18-U004,B81-S001,2026-01-15,25000.0,,success
P002,B18-U004,B81-S001,2026-02-15,25000.0,PROMO10,success
P003,B18-U004,B81-S001,2026-03-15,25000.0,,success
P004,B18-U004,B81-S001,2026-04-15,25000.0,,failed
P005,B18-U004,B81-S001,2026-05-15,25000.0,,success
P006,B18-U004,B81-S001,2026-06-15,25000.0,,success
P001,B18-U005,B395-S003,2026-07-01,150000.0,WELCOME10,success
P002,B18-U005,B395-S003,2026-08-01,150000.0,,success
P003,B18-U005,B395-S003,2026-09-01,150000.0,SUMMER20,failed
P004,B6-U006,B125-S002,2026-02-06,150000.0,,success
P005,B16-U012,S001,2026-02-02,150000.0,,success
P006,B5-U011,B110-S001,2026-01-03,50000.0,NEWUSER,success
P007,B9-U012,B191-S003,2026-12-01,150000.0,,success
P008,B2-U011,B50-S001,2026-01-04,50000.0,,failed
P009,B4-U011,B90-S003,2026-01-20,50000.0,LOYALTY5,success
P010,B9-U007,B186-S002,2026-08-01,50000.0,,success
P001,B18-U006,S006,2026-01-15,12500.0,PROMO10,success
P002,B13-U019,S006,2026-02-15,12500.0,,success
P003,B19-U010,S001,2026-02-07,12500.0,NEWYEAR,success
P004,B14-U003,S002,2026-03-01,7500.0,,failed
P005,B9-U004,S003,2026-03-20,12500.0,DISC20,success
P006,B7-U018,B157-S001,2026-01-15,12500.0,,success
P007,B14-U004,B283-S002,2026-02-20,12500.0,PROMO15,success
P008,B19-U010,S001,2026-02-07,12500.0,,success
P009,B15-U006,S003,2026-05-01,12500.0,,failed
B366-P001,B18-U007,S001,2026-01-08,50000.0,,success
B366-P002,B18-U007,S001,2026-02-08,50000.0,NEW20,success
B366-P003,B18-U007,S001,2026-03-08,50000.0,,success
B366-P004,B18-U007,S001,2026-04-08,50000.0,,success
B366-P005,B18-U007,S001,2026-05-08,50000.0,SAVE10,success
B366-P006,B18-U007,S002,2026-02-01,50000.0,,success
B366-P007,B18-U007,S003,2026-03-01,50000.0,,failed
B366-P008,B18-U007,S003,2026-04-01,50000.0,SPRING,success
B366-P009,B18-U007,B21-S003,2026-04-01,50000.0,,success
B366-P010,B18-U007,S002,2026-04-01,50000.0,,success
B367-P001,B18-U008,B135-S003,2026-01-20,150000.0,,success
B367-P002,B18-U008,B135-S003,2026-02-20,150000.0,DISC10,success
B367-P003,B18-U008,B135-S003,2026-03-20,150000.0,,failed
B367-P004,B18-U008,B135-S003,2026-04-20,150000.0,,success
B367-P005,B18-U008,B135-S003,2026-05-20,150000.0,PROMO20,success
B368-P001,B18-U009,S004,2026-05-01,150000.0,SPRING20,success
B368-P002,B18-U009,S004,2026-06-01,150000.0,,success
B368-P003,B18-U009,S004,2026-07-01,150000.0,WELCOME10,success
B368-P004,B8-U001,B160-S003,2026-07-15,50000.0,,failed
B368-P005,B8-U001,B160-S003,2026-08-15,50000.0,SUMMER5,success
B368-P006,B8-U018,B177-S001,2026-01-15,150000.0,,success
B368-P007,B8-U018,B177-S001,2026-02-15,150000.0,LOYALTY,success
B368-P008,B13-U017,S003,2026-04-01,50000.0,,success
B368-P009,B13-U017,S003,2026-05-01,50000.0,NEWUSER,failed
B368-P010,B10-U012,S003,2026-05-15,50000.0,,success
P001,B18-U010,B285-S001,2026-01-08,50000.0,,success
P002,B18-U010,B285-S001,2026-02-08,50000.0,PROMO20,success
P003,B18-U010,B285-S001,2026-03-08,50000.0,,success
P004,B18-U010,B285-S001,2026-04-08,50000.0,,failed
P005,B7-U009,B148-S001,2026-01-10,150000.0,,success
P006,B7-U009,B148-S001,2026-02-10,150000.0,PROMO15,success
P007,B7-U009,B148-S001,2026-03-10,150000.0,,failed
P008,B17-U005,B344-S003,2026-07-01,50000.0,,success
P001,B18-U011,B395-S003,2026-07-01,150000.0,,success
P002,B18-U011,B395-S003,2026-07-02,150000.0,,success
P003,B18-U011,B395-S003,2026-07-03,150000.0,PROMO10,success
P004,B19-U016,B395-S003,2026-07-04,150000.0,,failed
P005,B19-U010,S002,2026-07-05,150000.0,,success
P006,B19-U010,S002,2026-07-06,150000.0,PROMO20,success
P007,B4-U015,B94-S001,2026-07-07,50000.0,,success
P008,B11-U011,B230-S002,2026-02-13,50000.0,,success
P009,B11-U011,B230-S002,2026-02-14,50000.0,PROMO5,failed
P010,B13-U014,B273-S001,2026-02-20,150000.0,,success
P001,B18-U012,B164-S001,2026-01-15,150000.0,,success
P002,B18-U012,B164-S001,2026-02-15,150000.0,PROMO10,success
P003,B5-U011,B110-S001,2026-01-10,50000.0,,success
P001,B18-U013,B370-S005,2026-02-20,35000.0,PROMO20,success
P002,B18-U013,B370-S005,2026-03-20,35000.0,,success
P003,B18-U013,B370-S005,2026-04-20,35000.0,PROMO20,success
P004,B3-U018,S001,2026-01-15,150000.0,,success
P005,B3-U018,S001,2026-02-15,150000.0,PROMO10,failed
P006,B2-U016,S001,2026-01-18,150000.0,,success
P007,B19-U004,B383-S001,2026-01-02,50000.0,,success
P008,B19-U004,B383-S001,2026-02-01,50000.0,PROMO5,success
P001,B18-U014,B373-S001,2026-01-01,150000.0,,success
P002,B18-U014,B373-S001,2026-02-01,150000.0,PROMO10,success
P003,B18-U014,B373-S001,2026-03-01,150000.0,,failed
P004,B3-U002,S004,2026-04-15,150000.0,,success
P005,B3-U002,S004,2026-05-15,150000.0,PROMO20,success
P006,B4-U013,B92-S001,2026-01-08,50000.0,,success
P007,B9-U002,B181-S003,2026-10-15,50000.0,,success
P008,B9-U002,B181-S003,2026-11-15,50000.0,,failed
P009,B3-U008,B67-S002,2026-03-20,150000.0,PROMO15,success
P010,B10-U012,S003,2026-05-01,50000.0,,success
P011,B11-U018,S002,2026-02-08,150000.0,,failed
P012,B2-U010,S002,2026-08-01,50000.0,PROMO5,success
P001,B18-U015,B33-S001,2026-02-01,50000.0,,success
P002,B18-U015,B33-S001,2026-03-01,50000.0,SPRING10,success
P003,B18-U015,B33-S001,2026-04-01,35000.0,,success
P004,B4-U003,B82-S002,2026-04-15,150000.0,,success
P005,B4-U003,B82-S002,2026-05-15,150000.0,LOYAL5,success
P006,B9-U004,S001,2026-01-10,50000.0,,failed
P007,B9-U004,S001,2026-01-20,50000.0,,success
P008,B1-U014,S001,2026-01-15,50000.0,BLKFRI,success
P009,B1-U018,B37-S002,2026-06-15,150000.0,,success
P010,B19-U011,B390-S002,2026-04-20,50000.0,,success
P001,B18-U016,B53-S001,2025-12-29,125000.0,DISC30,success
P002,B4-U021,B99-S004,2026-07-01,40000.0,,success
P003,B12-U010,S004,2026-05-12,50000.0,,failed
P004,B2-U014,B53-S001,2026-01-22,150000.0,SAVE25,success
P005,B6-U020,S005,2026-04-05,75000.0,,success
P006,B14-U008,S004,2026-02-02,50000.0,,failed
P007,B14-U009,B288-S002,2026-03-18,50000.0,NEWUSER,success
P008,B17-U001,B340-S001,2026-02-15,50000.0,,success
P009,B18-U019,S002,2025-12-28,50000.0,,failed
P010,B13-U018,S005,2026-07-12,150000.0,PROMO50,success
B376-P001,B18-U017,B236-S002,2026-02-15,37500.0,PROMO15,success
B376-P002,B18-U017,B236-S002,2026-03-15,37500.0,,success
B376-P003,B8-U017,S001,2026-01-15,125000.0,WELCOME10,success
B376-P004,B12-U001,B240-S001,2026-01-20,50000.0,,success
B376-P005,B12-U001,B240-S001,2026-02-20,50000.0,,failed
B376-P006,B4-U001,B80-S001,2026-01-20,50000.0,NEWUSER,success
B376-P007,B4-U001,B80-S001,2026-02-20,50000.0,,success
B376-P008,B1-U005,S001,2026-01-20,150000.0,,success
P001,B18-U018,S003,2026-01-15,125000.0,,success
P002,B18-U018,S003,2026-02-15,125000.0,PROMO10,success
P003,B18-U018,S003,2026-03-15,125000.0,,failed
P004,B18-U018,S003,2026-04-15,125000.0,PROMO10,success
P005,B7-U008,S002,2026-02-20,150000.0,,success
P006,B7-U008,S002,2026-03-20,150000.0,PROMO20,failed
P007,B7-U008,S002,2026-04-20,150000.0,,success
P008,B0-U001,S003,2027-01-10,125000.0,,success
P009,B12-U006,B245-S003,2026-03-10,125000.0,PROMO30,success
P010,B12-U006,B245-S003,2026-04-10,125000.0,,failed
B378-P001,B18-U019,B269-S001,2026-01-06,150000.0,,success
B378-P002,B18-U019,B269-S001,2026-02-06,150000.0,PROMO10,success
B378-P003,B18-U019,B269-S001,2026-03-06,150000.0,,success
B378-P004,B18-U019,B269-S001,2026-04-06,150000.0,,failed
B378-P005,B18-U019,B269-S001,2026-05-06,150000.0,PROMO25,success
B378-P006,B14-U005,S002,2026-02-20,50000.0,,success
B378-P007,B14-U005,S002,2026-03-20,50000.0,,failed
B378-P008,B14-U005,S002,2026-04-20,50000.0,PROMO5,success
B378-P009,B14-U017,S001,2026-01-04,50000.0,,success
B378-P010,B14-U010,S001,2026-01-04,50000.0,,success
B378-P011,B16-U015,S003,2027-07-02,150000.0,,success
P001,B18-U020,B30-S002,2026-02-15,17500.0,SPRING15,success
P002,B18-U020,B30-S002,2026-03-15,17500.0,,success
P003,B18-U020,B30-S002,2026-04-15,17500.0,WELCOME,success
P004,B11-U010,S003,2026-05-03,50000.0,,failed
P005,B1-U005,B4-S001,2026-02-01,50000.0,NEWUSER,success
P006,B7-U010,B149-S001,2026-02-15,50000.0,,success
P007,B12-U006,B245-S001,2026-02-10,50000.0,,success
P008,B10-U020,B219-S002,2026-08-01,50000.0,SUMMER20,success
P009,B0-U015,S003,2026-06-04,50000.0,,success
P001,B19-U001,B161-S002,2026-04-13,150000.0,,success
P002,B19-U001,B161-S002,2026-04-13,150000.0,SAVE20,success
P003,B2-U004,B43-S001,2026-02-06,50000.0,,success
P004,B10-U011,B210-S002,2026-01-15,50000.0,DISC10,failed
P005,B10-U003,S001,2026-01-20,150000.0,,success
P006,B11-U010,S002,2026-02-01,150000.0,WELCOME,success
P007,B6-U019,S004,2025-12-15,150000.0,,failed
P008,B1-U008,B27-S001,2026-01-06,50000.0,NEWUSR,success
P009,B3-U007,B66-S002,2026-01-21,50000.0,,success
P010,B13-U002,B261-S002,2026-01-07,50000.0,,success
B381-P001,B19-U002,S002,2026-01-15,150000.0,,success
B381-P002,B19-U002,S002,2026-02-15,150000.0,PROMO30,success
B381-P003,B19-U002,S002,2026-03-15,150000.0,,failed
B381-P004,B1-U016,S002,2026-02-02,150000.0,,success
B381-P005,B1-U016,S003,2026-07-01,50000.0,PROMO10,success
B381-P006,B15-U010,B309-S001,2026-01-10,50000.0,,success
B381-P007,B11-U018,S002,2026-02-08,150000.0,,success
B381-P008,B9-U006,S001,2026-01-11,50000.0,,failed
B381-P009,B12-U002,S001,2026-02-07,50000.0,PROMO5,success
B381-P010,B12-U020,B259-S002,2026-04-15,50000.0,,success
B382-P001,B19-U003,B203-S003,2026-07-15,45000.0,,success
B382-P002,B19-U003,B203-S003,2026-08-15,45000.0,SAVE10,success
B382-P003,B19-U003,B203-S003,2026-09-15,45000.0,,failed
B382-P004,B19-U003,B203-S003,2026-10-15,45000.0,,success
B382-P005,B19-U003,B203-S003,2026-11-15,45000.0,WELCOME,success
B383-P001,B19-U004,S001,2026-01-12,50000.0,,success
B383-P002,B19-U004,B394-S001,2027-01-02,50000.0,PROMO10,success
B383-P003,B19-U004,B394-S001,2027-02-01,50000.0,,failed
B383-P004,B12-U012,S002,2026-06-20,150000.0,,success
B383-P005,B12-U012,S002,2026-07-20,150000.0,PROMO5,success
B383-P006,B17-U004,B343-S001,2026-01-15,150000.0,,success
B383-P007,B17-U004,B343-S001,2026-02-15,150000.0,,failed
B383-P008,B9-U006,S001,2026-01-20,50000.0,,success
B383-P009,B9-U006,S001,2026-02-20,50000.0,PROMO20,success
P001,B19-U005,S001,2026-01-05,50000.0,,success
P002,B19-U005,S001,2026-02-05,50000.0,NEW20,success
P003,B19-U005,S001,2026-03-05,50000.0,,failed
P004,B8-U004,B163-S002,2026-04-20,150000.0,,success
P005,B5-U005,B104-S001,2026-01-15,50000.0,DISC10,success
P006,B12-U007,S002,2026-06-20,50000.0,,success
P007,B01-U004,S004,2026-09-01,150000.0,,success
P008,B2-U004,B43-S001,2026-01-06,50000.0,,success
P009,B0-U012,S002,2026-03-01,50000.0,WELCOME,failed
P010,B1-U007,B26-S002,2026-02-01,50000.0,,success
B385-P001,B19-U006,B92-S001,2026-01-15,50000.0,,success
B385-P002,B19-U006,B92-S001,2026-02-15,50000.0,PROMO10,success
B385-P003,B19-U006,B92-S001,2026-03-15,50000.0,,success
B385-P004,B19-U006,B92-S001,2026-04-15,50000.0,,failed
B385-P005,B13-U015,B274-S002,2026-05-05,150000.0,PROMO20,success
B385-P006,B13-U015,B274-S002,2026-06-05,150000.0,,success
B385-P007,B13-U008,B267-S001,2026-01-20,150000.0,,success
B385-P008,B11-U016,B235-S002,2026-02-15,50000.0,PROMO5,success
B385-P009,B5-U011,B110-S001,2026-01-10,50000.0,,success
B385-P010,B13-U016,B275-S002,2026-02-20,50000.0,,failed
B386-P001,B19-U007,B201-S001,2026-01-11,50000.0,,success
B386-P002,B19-U007,B201-S001,2026-02-11,50000.0,SPRING10,success
B386-P003,B19-U007,B201-S001,2026-03-11,50000.0,,success
B386-P004,B19-U007,B201-S001,2026-04-11,50000.0,,failed
B386-P005,B19-U007,B201-S001,2026-05-11,50000.0,WELCOME50,success
P001,B19-U008,B132-S001,2026-01-15,50000.0,,success
P002,B19-U008,B132-S001,2026-02-15,50000.0,PROMO10,success
P003,B19-U008,B132-S001,2026-03-15,35000.0,,success
P004,B6-U013,S002,2026-03-20,50000.0,,failed
P005,B4-U015,B94-S004,2026-01-25,150000.0,,success
P006,B8-U007,B166-S003,2026-04-10,50000.0,PROMO5,success
P007,B17-U017,B355-S004,2026-02-20,50000.0,,success
P008,B3-U018,S001,2026-02-10,75000.0,,failed
P009,B5-U006,S001,2026-02-14,150000.0,PROMO20,success
P010,B2-U012,S002,2026-03-20,50000.0,,success
P011,B6-U013,S002,2026-04-15,50000.0,,success
B388-P001,B19-U009,B348-S001,2026-01-15,150000.0,,success
B388-P002,B19-U009,B348-S001,2026-02-15,150000.0,SAVE10,success
B388-P003,B17-U009,B348-S001,2026-03-15,150000.0,,success
B388-P004,B15-U010,B309-S001,2026-02-10,50000.0,,failed
B388-P005,B15-U021,B319-S004,2025-12-01,50000.0,PROMO5,success
B388-P006,B11-U005,B224-S003,2026-01-20,50000.0,,success
B388-P007,B11-U018,S004,2026-05-15,150000.0,,success
B388-P008,B9-U015,B194-S002,2026-04-20,150000.0,,success
B388-P009,B11-U018,B236-S003,2026-02-01,150000.0,WELCOME,success
B388-P010,B7-U012,S002,2026-08-01,150000.0,,success
P001,B19-U010,B58-S002,2026-02-15,50000.0,,success
P002,B19-U010,B58-S002,2026-03-15,50000.0,PROMO30,success
P003,B19-U010,B58-S002,2026-04-15,45000.0,,success
P004,B19-U010,B58-S002,2026-05-15,50000.0,,failed
P005,B17-U002,B341-S003,2026-10-20,150000.0,PROMO10,success
P006,B9-U011,B190-S003,2026-02-12,50000.0,,success
P007,B8-U015,B174-S002,2026-02-20,150000.0,,success
P008,B0-U009,B8-S002,2026-04-02,150000.0,PROMO5,success
P009,B18-U020,B379-S001,2026-02-05,50000.0,,success
P010,B14-U013,S002,2025-12-20,50000.0,,failed
P011,B6-U004,B123-S002,2026-08-01,150000.0,PROMO20,success
P012,B0-U015,S002,2026-07-01,150000.0,PROMO15,success
P001,B19-U011,B57-S001,2026-02-15,5000.0,,success
P002,B19-U011,B57-S001,2026-03-15,5000.0,PROMO10,success
P003,B19-U011,B57-S001,2026-04-15,5000.0,,failed
P004,B19-U011,B57-S001,2026-05-15,5000.0,,success
P005,B4-U011,S004,2026-01-20,2500.0,,success
P006,B4-U011,S004,2026-02-20,2500.0,PROMO5,failed
P007,B2-U018,B57-S001,2026-03-01,1000.0,,success
P008,B2-U018,B57-S001,2026-04-01,1000.0,PROMO20,success
P009,B15-U022,B319-S005,2026-02-01,5000.0,,success
P010,B15-U022,B319-S005,2026-03-01,5000.0,,success
P011,B15-U010,S004,2026-03-20,2500.0,,failed
P012,B18-U013,B372-S002,2026-04-10,7500.0,PROMO15,success
P013,B9-U015,B192-S004,2026-02-14,7500.0,,success
P014,B9-U015,B192-S004,2026-03-14,7500.0,,failed
P001,B19-U012,S001,2026-01-15,50000.0,,success
P002,B19-U012,S001,2026-02-15,50000.0,PROMO10,success
P003,B19-U012,S001,2026-03-15,50000.0,,success
P004,B19-U012,S001,2026-04-15,50000.0,,failed
P005,B2-U004,B43-S002,2026-07-07,150000.0,PROMO5,success
P006,B2-U004,B43-S002,2026-08-07,150000.0,,success
P007,B7-U020,B1-?,2026-01-02,150000.0,,success
P008,B12-U012,S001,2026-02-10,50000.0,,success
P009,B12-U012,S001,2026-03-10,50000.0,PROMO15,success
P010,B12-U012,S001,2026-04-10,50000.0,,failed
B392-P001,B19-U013,B375-S002,2026-02-01,150000.0,,success
B392-P002,B19-U013,B375-S002,2026-02-02,150000.0,PROMO10,success
B392-P003,B19-U013,B375-S002,2026-03-01,150000.0,,failed
B392-P004,B19-U013,B375-S002,2026-03-02,150000.0,,success
B392-P005,B19-U013,B375-S002,2026-04-01,150000.0,PROMO20,success
P001,B19-U014,S004,2026-02-15,50000.0,,success
P002,B19-U014,S004,2026-03-15,50000.0,SAVE30,success
P003,B19-U014,S004,2026-04-15,50000.0,,success
P004,B19-U014,S004,2026-05-15,50000.0,WELCOME,success
P005,B19-U014,S004,2026-06-15,50000.0,,success
P006,B13-U018,S002,2026-08-05,150000.0,,success
P001,B19-U015,S001,2026-01-15,150000.0,,success
P002,B19-U015,S001,2026-02-15,150000.0,,success
P003,B19-U015,S001,2026-03-15,150000.0,PROMO10,success
P004,B1-U009,S001,2026-01-12,150000.0,,failed
P005,B1-U009,B20-S002,2026-02-14,150000.0,,success
P006,B3-U010,S003,2025-11-20,75000.0,PROMO5,failed
P007,B10-U017,B216-S001,2026-01-28,50000.0,,success
P001,B19-U016,S003,2026-01-20,35000.0,,success
P002,B19-U016,S003,2026-02-20,35000.0,Promo20,success
P003,B19-U016,S003,2026-03-20,35000.0,,success
P004,B3-U019,B78-S002,2026-02-15,50000.0,,failed
P005,B6-U012,B131-S002,2026-01-31,50000.0,DISC10,success
P006,B15-U004,B303-S002,2026-03-03,150000.0,,success
P007,B12-U005,B244-S001,2026-01-15,150000.0,NEWUSER,success
P008,B3-U013,S003,2026-08-01,50000.0,,failed
P009,B13-U008,B267-S002,2026-02-15,50000.0,SPRING,success
P010,B4-U002,B81-S003,2028-01-08,150000.0,,success
P001,B19-U017,B216-S002,2026-02-03,150000.0,WELCOME10,success
P002,B19-U017,B216-S002,2026-02-03,150000.0,,success
P003,B19-U017,B216-S002,2026-03-03,150000.0,SPRING20,success
P004,B12-U007,S002,2026-02-20,50000.0,,failed
P005,B12-U007,S002,2026-03-20,50000.0,LOYAL5,success
P001,B19-U018,S004,2026-01-15,150000.0,,success
P002,B19-U018,S004,2026-02-14,150000.0,PROMO10,success
P003,B19-U018,S004,2026-03-16,150000.0,,success
P004,B4-U009,S003,2026-02-01,50000.0,,failed
P005,B4-U009,S003,2026-03-01,50000.0,PROMO15,success
P006,B7-U021,S004,2026-01-11,150000.0,,success
P007,B17-U006,B345-S003,2026-02-10,50000.0,,failed
P008,B9-U007,B186-S002,2026-08-05,50000.0,PROMO5,success
